session_id,timestamp,packets_sent,packets_lost,rtt_ms,retransmissions,resets,label,flow_duration_ms,flow_packets_per_second,flow_bytes_per_second,average_packet_size,packet_length_mean,packet_length_std,fwd_packet_count,bwd_packet_count,fwd_byte_count,bwd_byte_count,down_up_ratio,flow_iat_mean_us,flow_iat_std_us,active_mean_us,idle_mean_us,syn_flag_count,ack_flag_count,psh_flag_count,domain,application,impairment_type,severity,phase_name
fiber_lab-browsing-0000,2026-04-06T10:00:00Z,75,0,11.894841230794423,0,0,0,1350.608596662311,75.87584192437565,71796.70585151415,945.4196789001496,945.1274884735135,302.0491813432114,54.82480928054074,20.17519071945926,54424.07626505931,16212.918981979385,2.717436977072114,13179.4254223457,2142.482449661565,61592.28281853878,13564.732845731722,0.0,57.297742405735605,6.140002548377212,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:01Z,70,0,17.111320128870222,0,0,0,1277.8207838097867,75.23874132900065,71591.7418744359,942.3933403706106,943.4170703011,301.0723850486288,51.21002046998532,18.789979530014683,50672.98136371466,15051.418838568045,2.7253899020051406,13291.025106696618,2154.3616850084723,61545.84157506292,13523.552757070504,0.0,53.4778929120199,5.730669045152064,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:02Z,83,0,13.491902745369812,0,0,0,1226.6839628055434,75.81542059302085,70903.62722784323,944.992522162014,946.8225537709345,300.30735338200225,60.674198907848904,22.325801092151092,60203.49746889225,17933.05782085541,2.717671749265009,13189.928805750826,2138.663709598906,62792.553496492976,13808.50727094844,0.0,63.40950159568073,6.7949361535374475,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:03Z,67,0,11.459093522865881,0,0,0,1184.5302865830636,75.21269341339047,71091.182400277,946.9682332975127,947.2684973998456,304.6526871072504,48.979652724165966,18.020347275834034,48701.28396811561,14504.991959723571,2.7180193574765084,13295.628099684107,2160.234109326399,56952.207523621255,12591.570408327658,0.0,51.18598321579047,5.485068943216976,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:04Z,66,0,15.406249678143256,0,0,0,1280.736906420776,75.62492904176463,70552.31678449643,944.2915259457012,941.5585338561024,299.2896891827056,48.20379683039463,17.79620316960537,47794.3587086174,14284.08327000642,2.708656243749972,13223.15290302937,2147.6040370249157,55472.22825844917,12265.289863068036,1.0,50.42201331704733,5.403202242571946,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:05Z,69,0,16.390096408191702,0,0,0,1252.9580602620165,74.50857635911302,70655.49711286908,947.4191892372029,947.5558629966396,302.6409696868819,50.47848359175183,18.521516408248168,50215.49819834202,14915.494050104124,2.725396910226654,13421.273749484164,2174.030899402656,68526.30250121941,15141.106788409224,0.0,52.713923013276755,5.648802344507034,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:06Z,75,0,17.94664087718337,0,0,0,1389.0351524359858,75.35040366238344,70685.16346301165,941.9102820600946,943.106792475024,301.7770809679669,54.74183291691624,20.25816708308376,54139.99004742211,16219.169490560755,2.7022105550026527,13271.329036014464,2134.133182214825,61902.55208325244,13604.188670163134,0.0,57.297742405735605,6.140002548377212,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:07Z,77,0,12.259474226240368,0,0,0,1292.9396131169199,75.92221495698153,71341.05493748764,945.6282018491548,945.3281826977558,301.0095962820611,56.18601398421764,20.813986015782366,55787.633341615554,16729.94834400507,2.699435559417315,13171.37547378738,2125.96325187094,59951.54589330544,13114.704260126087,0.0,58.82568220322189,6.303735949667271,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:08Z,68,0,19.608551770330415,0,0,0,1322.6149594996846,75.25988861129062,71438.5158861328,942.0221755156527,941.7270627694127,301.66411294503456,49.68753415620088,18.312465843799114,49147.09697292429,14663.136576246965,2.713317506229007,13287.290460458884,2158.718204074359,57661.243063083355,12803.65064781901,1.0,51.94995311453361,5.5669356438620055,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:09Z,88,0,14.838721603379943,0,0,0,1188.9488057628828,75.89075310875141,71352.25315095324,948.3229989269632,946.0006146384544,300.61900201771647,64.50012611002015,23.499873889979852,64225.30067501272,18942.650249488463,2.7447009465664602,13176.835899454054,2159.8588865932315,58737.52506176173,12987.59628231614,0.0,67.22935108939645,7.204269656762595,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:10Z,75,0,17.807172743898683,0,0,0,1268.3462287902598,74.697878622826,70913.29232942114,936.5940185726942,934.310952528392,297.78441018805864,54.82613960190042,20.173860398099578,53917.326133200026,16060.509433323521,2.7176821153706987,13387.26103654599,2182.090682114992,54232.71844429359,11966.719792597734,0.0,57.297742405735605,6.140002548377212,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:11Z,70,0,17.63206937618127,0,0,0,1171.213996866591,75.06348304933114,71349.40458481456,945.2351682828534,943.1851647989705,302.3691785260684,51.20975046064525,18.79024953935475,50825.519949110494,15097.023982597477,2.725336369450034,13322.057002641453,2195.651768176363,69133.38747862111,15322.33147436904,0.0,53.4778929120199,5.730669045152064,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:12Z,84,0,13.884178480154697,0,0,0,1388.5974854380834,74.75986502302771,70898.91046586835,956.7558325249199,956.5754600277803,303.26305722721384,61.31116659608932,22.68883340391068,61592.80705170128,18451.52263852111,2.7022617472047563,13376.161121906487,2198.681483026518,54070.262888165045,11998.499371578313,0.0,64.17347149442388,6.876802854182477,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:13Z,77,0,11.82494735429374,0,0,0,1251.7714326815822,74.41264490476458,71216.66565678922,948.3514333499472,945.7436645287983,302.59183085210924,56.2933051346087,20.706694865391302,56055.128443032714,16691.64019220376,2.718604079528696,13438.576216177082,2180.037918265388,58325.701700918886,12841.551643775723,0.0,58.82568220322189,6.303735949667271,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:14Z,76,0,15.081354101440155,0,0,0,1266.6496683401679,76.03290685550677,71438.89887773615,956.1981166720429,954.7388489383966,303.8652383272754,55.67067969325454,20.329320306745455,55893.809030369666,16523.02912195281,2.7384427444326556,13152.200032288703,2134.0372534545013,61345.49642869664,13657.395399135932,0.0,58.061712304478746,6.221869249022241,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:15Z,83,0,13.560611221961377,0,0,0,1167.7098230386375,75.00511331887196,70176.27970726615,947.0161951669412,946.5675930943007,303.6100659617054,60.7256476706713,22.2743523293287,60383.580396433725,17930.046533819444,2.72625873797972,13332.424360838757,2153.68687803863,52007.66192909063,11458.715537804075,0.0,63.40950159568073,6.7949361535374475,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:16Z,71,0,13.454962720843293,0,0,0,1185.402905042089,76.26199422115353,71461.66666452913,954.4907333736254,957.8198720633004,307.7025396186648,51.98299076333198,19.01700923666802,52098.1471254795,15428.825228948226,2.73349979044549,13112.691455459217,2119.3118293443836,59525.137455531614,13182.4990355403,0.0,54.24186281076304,5.812535745797094,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:17Z,87,0,16.16663383259169,0,0,0,1210.6401045191453,75.82896601627141,70772.69306004744,938.856285891757,937.8831053160438,303.23107336735364,63.68127652866633,23.318723471333666,62776.945100677076,18608.990593528273,2.7309074875797315,13187.572672234772,2125.398700443642,54919.3353768811,12118.094957111634,0.0,66.4653811906533,7.122402956117566,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:18Z,77,0,15.051053615370158,0,0,0,1297.2057666917963,74.90709994762726,71021.11270185666,953.9414004012689,955.0687804114118,303.1087901340192,56.42452415699819,20.575475843001815,56516.97407086718,16683.628503656288,2.742319282797508,13349.869380862017,2167.7088610800693,64404.36575215416,14254.012231337138,0.0,58.82568220322189,6.303735949667271,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:19Z,83,0,13.921998682539334,0,0,0,1285.9272527959204,75.1572286247276,71220.43487726753,951.0249901298323,953.8427926250126,304.2563683478749,60.63429083418782,22.365709165812177,60547.962134218506,18079.796087863742,2.711038151514208,13305.440052788063,2157.989771044062,64366.86418855107,14204.233375465219,1.0,63.40950159568073,6.7949361535374475,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:20Z,86,0,18.298806333092966,0,0,0,1220.5607646591116,75.20943705732516,70738.63553326302,952.4904520211458,949.4400481288701,302.7597196628688,62.932653869010736,23.067346130989264,62939.88952711356,18675.712901749062,2.7282138791191675,13296.2037628043,2161.3438253856707,61145.281058171226,13590.075585424618,1.0,65.70141129191016,7.040536255472536,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:21Z,80,0,14.863278916944678,0,0,0,1170.2812977317365,75.689880234209,71624.78771791476,945.4445236203799,944.7000027503727,303.63698169543994,58.48659399653987,21.51340600346013,58060.62149919907,17288.772106834203,2.7186115479405313,13211.805817444501,2138.0125514913893,63202.870922695,14088.561377852073,0.0,61.11759189945131,6.549336051602359,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:22Z,89,0,17.60780412972386,0,0,0,1263.5847158775582,73.76423019037952,70915.7863653962,952.6988033482205,951.5662343397215,302.18206170019226,65.01169592142378,23.988304078576213,65033.393153377765,19425.584301510877,2.7101413967603185,13556.706243921759,2190.130421788367,65940.6502057002,14428.22352790031,0.0,67.99332098813959,7.286136357407624,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:23Z,80,0,12.956654258439226,0,0,0,1237.5114412672158,74.55711231197273,71414.44428423337,948.3189014829948,949.0053361528757,306.4793765146109,58.48053306720038,21.51946693279962,58231.10462024879,17346.21965588034,2.717564205926742,13412.53663118891,2149.8262676813047,65855.36788643156,14557.669411660725,1.0,61.11759189945131,6.549336051602359,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:24Z,75,0,14.69083137393115,0,0,0,1299.0729077432757,75.5475557687716,71408.13492347913,947.8702630095803,946.2904119910218,300.3083074578203,54.69688385241337,20.30311614758663,54437.827167141106,16358.012036317943,2.6940142318456384,13236.695612770054,2127.036107291003,57693.44262697901,12750.988002222652,0.0,57.297742405735605,6.140002548377212,fiber_lab,browsing,delay,mild,baseline
fiber_lab-browsing-0000,2026-04-06T10:00:25Z,75,0,59.77338586796504,0,0,1,1201.663286919244,71.78916213174956,68836.3176759843,946.3243430453439,949.0369145981581,304.2470302731722,54.89348891253928,20.10651108746072,54544.39707425689,16173.188761408908,2.7301349634334726,13929.679220447939,3020.9704264956936,55876.400828367085,13739.781385059954,0.0,57.297742405735605,6.140002548377212,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:26Z,67,0,64.53508884281726,1,0,1,1267.1801193286205,73.12001521564466,69570.89684388625,939.2205118684726,937.8690106825027,297.792726028333,48.80277108133848,18.197228918661523,48128.39181739536,14527.529060637089,2.681879274008062,13676.14595061027,2955.876830682012,66791.69487635647,16324.301868093757,0.0,51.18598321579047,5.485068943216976,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:27Z,71,0,64.39415188111303,1,0,1,1221.7158194912308,70.89010716623852,68922.14692332246,952.6145758019203,951.7714438629976,307.6185727471526,51.934579361360335,19.06542063863966,51947.31915216211,15437.697955038462,2.7240195926286117,14106.340644329719,3066.032168093362,64683.51776794637,15872.136278409507,0.0,54.24186281076304,5.812535745797094,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:28Z,72,0,58.10258645850566,0,0,1,1258.787237940547,72.69344235214963,67461.42271369656,947.4661741653313,947.1645296031884,303.8504700693905,52.58515577158464,19.41484422841536,52313.78917463085,15635.671955645681,2.70850258456473,13756.399031919402,2999.3444900661984,59254.10471579404,14485.670832999147,0.0,55.00583270950618,5.894402446442124,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:29Z,75,0,57.72072728276012,0,0,1,1257.0763292897732,73.04285835738993,68845.97922449211,946.5363271561206,947.9360890663054,303.4364016694498,54.80256593582037,20.19743406417963,54466.250453603665,16249.964298523528,2.7133429801864444,13690.59237943729,2981.702569735517,56323.93880172038,13896.46996058711,0.0,57.297742405735605,6.140002548377212,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:30Z,73,0,62.39818584462496,2,0,1,1161.8430566610077,70.98540268400416,68162.3126952887,949.6744967265475,948.0838614529446,304.20382614460243,53.50296507628299,19.497034923717013,53350.92150380695,15738.461304514743,2.744159062422345,14087.403356033083,3030.239004258234,59194.29089494925,14368.065140445906,1.0,55.76980260824932,5.9762691470871525,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:31Z,79,0,58.662687307301496,2,0,1,1316.2498485977835,70.4567314316251,68364.95376166458,948.8400447037723,946.1382522131116,303.96311455821865,57.713378280306266,21.286621719693734,57498.80264886609,17167.95923849052,2.711251181154387,14193.108020778005,3051.6774387039186,61328.85078739282,15003.6141251381,0.0,60.35362200070817,6.467469350957329,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:32Z,76,0,59.50302991017969,1,0,1,1169.6732013612614,72.59391226665086,68382.96583774261,953.9164528333897,950.2212894865473,303.89235914081,55.560739289308735,20.439260710691265,55650.318506641044,16572.745014327556,2.7183340961175912,13775.25978110692,2984.6956361130638,51378.98488374427,12548.283019934808,0.0,58.061712304478746,6.221869249022241,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:33Z,70,0,54.576126025451345,0,0,1,1159.8424708877274,72.56999247044854,70494.35107656287,955.0372817981478,952.9290547665083,306.40296753374247,51.21600763683048,18.78399236316952,51358.85655393335,15248.501056662797,2.7265773242780718,13779.800244670181,2971.46701329167,57402.724316378866,13975.358886580394,0.0,53.4778929120199,5.730669045152064,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:34Z,84,0,62.84123181096377,0,0,1,1275.1422047753638,71.84864670571429,67682.11655997278,950.0078173380314,947.505819348807,305.1119315657104,61.461674683133154,22.538325316866846,61308.524986446646,18199.84745462149,2.726984983091779,13918.146629760637,3070.032286616724,58847.20661722819,14386.006352097223,1.0,64.17347149442388,6.876802854182477,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:35Z,64,0,59.32671854466387,1,0,1,1192.742221123078,71.96642083998749,67869.98466275154,950.7989649149387,949.3111236340126,299.9332455082371,46.74520402819586,17.254795971804146,46667.55618498356,13944.96582733836,2.7091136924818833,13895.369372661076,2995.4152238159804,56128.158908837875,13671.815496093033,0.0,48.89407351956105,5.239468841281887,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:36Z,63,0,63.459106950001804,0,0,1,1130.544144817549,71.32835110136824,69089.49727411232,941.3969070954846,939.1076351848504,298.0759319734778,46.116997542206946,16.883002457793058,45585.11879330187,13509.565351814072,2.7315637522116045,14019.670783905416,3034.223747987275,52531.40910474812,12873.108144099522,0.0,48.130103620817906,5.1576021406368575,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:37Z,67,0,56.85886372550918,1,0,1,1151.4888737667486,71.9399464600299,68025.11706294547,945.4063899590305,946.877002478116,304.8570177961212,48.892780611160035,18.107219388839965,48534.72457328848,14550.87877740945,2.7001815994616023,13900.482961237727,2968.395516002173,61663.16444441755,15014.462547761974,0.0,51.18598321579047,5.485068943216976,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:38Z,63,1,61.083370519210035,1,0,1,1260.995324424462,73.5751251245804,68722.15460410122,954.740823813815,956.3734675219278,307.60675895895906,46.83378519114298,17.16621480885702,46949.83298849666,13930.893158117105,2.728253474200893,13591.550110268372,2974.6066652061754,58526.13084780952,14282.404408413775,0.0,48.89407351956105,5.239468841281887,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:39Z,76,0,66.1176103117149,1,0,1,1256.4170641881722,70.05884213364415,68744.78146703746,947.2538795374257,947.3682811473647,301.17292377362423,55.57830855935493,20.42169144064507,55279.10682102593,16442.84747728719,2.7215330679582217,14273.715772984107,3095.085219248327,66953.14149946357,16326.345947163252,0.0,58.061712304478746,6.221869249022241,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:40Z,65,0,62.95013261068,1,0,1,1237.4571452045714,71.63721657214727,68825.7306095833,951.0054829294335,951.0794962756767,303.18942837394184,47.46787354384394,17.532126456156057,47399.31840335642,14172.176129134099,2.70747953264828,13959.22465793852,3035.8874892174235,59098.14493660677,14382.781074576435,0.0,49.65804341830419,5.321335541926917,fiber_lab,browsing,delay,mild,impairment
fiber_lab-browsing-0000,2026-04-06T10:00:41Z,72,0,62.20394782726259,0,0,1,1304.45692384397,70.92331965188912,68135.72629433332,947.5870070669009,950.3118445615513,302.3655132041623,52.505871651364444,19.49412834863556,52241.57586013304,15701.525326672356,2.6934198191549026,14099.734824995096,3019.1982487978407,57707.57384781092,14132.57022719516,0.0,55.00583270950618,5.894402446442124,fiber_lab,browsing,delay,mild,impairment
